Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2024 - 2025,2025 Spring,UGRD,UGRD,Karen,Scott,,INSY,2303,7,46,33,15,4,2,0,0,0,14,0,0,114
2024 - 2025,2025 Spring,UGRD,UGRD,Sreehas,Gopinathan,,INSY,2303,8,26,14,17,5,1,0,0,1,5,0,0,69
2024 - 2025,2025 Spring,UGRD,UGRD,Scott,Johnson,,INSY,2303,11,11,25,26,13,10,0,0,4,23,0,0,112
2024 - 2025,2025 Spring,UGRD,UGRD,Scott,Johnson,,INSY,2303,12,7,23,33,11,15,0,0,6,15,0,0,110
2024 - 2025,2025 Spring,UGRD,UGRD,Anam,Sahoo,,INSY,3300,1,7,7,4,0,0,0,0,0,4,0,0,22
2024 - 2025,2025 Spring,UGRD,UGRD,Anam,Sahoo,,INSY,3300,2,12,14,8,1,1,0,0,0,6,0,0,42
2024 - 2025,2025 Spring,UGRD,UGRD,Puspa,Mahapatra,,INSY,3300,3,7,23,18,0,1,0,0,0,1,0,0,50
2024 - 2025,2025 Spring,UGRD,UGRD,Puspa,Mahapatra,,INSY,3300,4,6,7,8,3,0,0,0,1,2,0,0,27
2024 - 2025,2025 Spring,UGRD,UGRD,Mingwei,Sun,,INSY,3300,5,23,20,6,0,0,0,0,0,1,0,0,50
2024 - 2025,2025 Spring,UGRD,UGRD,Mahyar,Sharif Vaghefi,,INSY,3300,6,8,11,9,4,7,0,0,0,4,0,0,43
2024 - 2025,2025 Spring,UGRD,UGRD,Sreehas,Gopinathan,,INSY,3300,7,18,14,10,2,0,0,0,0,4,0,0,48
2024 - 2025,2025 Spring,UGRD,UGRD,Subhra,Patra,,INSY,3303,1,13,18,16,0,2,0,0,0,3,0,0,52
2024 - 2025,2025 Spring,UGRD,UGRD,Scott,Johnson,,INSY,3303,2,17,25,10,3,1,0,0,2,0,0,0,58
2024 - 2025,2025 Spring,UGRD,UGRD,Subhra,Patra,,INSY,3303,3,11,21,17,2,2,0,0,0,3,0,0,56
2024 - 2025,2025 Spring,UGRD,UGRD,Scott,Johnson,,INSY,3303,4,21,22,12,2,1,0,0,0,0,0,0,58
2024 - 2025,2025 Spring,UGRD,UGRD,Karen,Scott,,INSY,3304,1,8,19,20,3,0,0,0,0,5,0,0,55
2024 - 2025,2025 Spring,UGRD,UGRD,Atieno,Amadi,,INSY,3304,2,13,18,15,3,0,0,0,0,0,0,0,49
2024 - 2025,2025 Spring,UGRD,UGRD,Atieno,Amadi,,INSY,3304,3,15,24,12,2,2,0,0,0,0,0,0,55
2024 - 2025,2025 Spring,UGRD,UGRD,Dibya,Pattnaik,,INSY,3304,4,11,27,11,0,0,0,0,0,5,0,0,54
2024 - 2025,2025 Spring,UGRD,UGRD,Anil,Singh,,INSY,3305,1,5,9,14,2,1,0,0,0,2,0,0,33
2024 - 2025,2025 Spring,UGRD,UGRD,Riyaz,Sikora,,INSY,3305,2,17,38,2,0,0,0,0,0,0,0,0,57
2024 - 2025,2025 Spring,UGRD,UGRD,Riyaz,Sikora,,INSY,3305,3,17,37,1,0,0,0,0,0,0,0,0,55
2024 - 2025,2025 Spring,UGRD,UGRD,Karen,Scott,,INSY,3330,1,42,41,26,2,1,0,0,0,0,0,0,112
2024 - 2025,2025 Spring,UGRD,UGRD,Anam,Sahoo,,INSY,4305,1,18,23,3,0,0,0,0,0,2,0,0,46
2024 - 2025,2025 Spring,UGRD,UGRD,Anam,Sahoo,,INSY,4305,2,4,4,1,0,0,0,0,0,0,0,0,9
2024 - 2025,2025 Spring,UGRD,UGRD,Samaneh,Samiee,,INSY,4305,3,17,24,7,0,0,0,0,0,2,0,0,50
2024 - 2025,2025 Spring,UGRD,UGRD,Atieno,Amadi,,INSY,4305,4,14,14,5,0,0,0,0,0,1,0,0,34
2024 - 2025,2025 Spring,UGRD,UGRD,Sajib,Datta,,INSY,4306,1,22,16,7,2,0,0,0,0,2,0,0,49
2024 - 2025,2025 Spring,UGRD,UGRD,Sajib,Datta,,INSY,4306,2,3,13,15,1,0,0,0,0,5,0,0,37
2024 - 2025,2025 Spring,UGRD,UGRD,Sajib,Datta,,INSY,4306,3,12,25,8,0,0,0,0,0,4,0,0,49
2024 - 2025,2025 Spring,UGRD,UGRD,Santoso,Budiman,,INSY,4307,1,2,3,7,0,0,0,0,0,1,0,0,13
2024 - 2025,2025 Spring,UGRD,UGRD,Koshy,Vaidyan Joseph,,INSY,4312,1,32,11,10,0,0,0,0,0,0,0,0,53
2024 - 2025,2025 Spring,UGRD,UGRD,Koshy,Vaidyan Joseph,,INSY,4312,2,40,9,5,0,1,0,0,0,0,0,0,55
2024 - 2025,2025 Spring,UGRD,UGRD,Karen,Scott,,INSY,4315,1,7,14,19,5,0,0,0,0,1,0,0,46
2024 - 2025,2025 Spring,UGRD,UGRD,Anil,Singh,,INSY,4324,1,2,5,0,0,1,0,0,0,0,0,0,8
2024 - 2025,2025 Spring,UGRD,UGRD,Chaitanya,Sambhara,,INSY,4325,1,7,14,24,5,1,0,0,0,2,0,0,53
2024 - 2025,2025 Spring,UGRD,UGRD,Karen,Scott,,INSY,4325,2,7,35,6,0,1,0,0,0,0,0,0,49
2024 - 2025,2025 Spring,UGRD,UGRD,Atieno,Amadi,,INSY,4325,3,13,23,14,1,0,0,0,0,1,0,0,52
2024 - 2025,2025 Spring,UGRD,UGRD,Kambiz,Saffarizadeh,,INSY,4391,1,5,5,0,0,0,0,0,0,1,0,0,11
2024 - 2025,2025 Spring,UGRD,UGRD,Koshy,Vaidyan Joseph,,INSY,4393,1,0,0,0,0,0,0,8,0,0,0,0,8
2024 - 2025,2025 Spring,UGRD,GRAD,Shuvro,Chakrobartty,,INSY,5337,1,17,9,1,0,0,0,0,0,0,0,0,27
2024 - 2025,2025 Spring,UGRD,GRAD,Ramakrishna,Koganti,,INSY,5373,1,12,16,2,0,0,0,0,0,0,0,0,30
2024 - 2025,2025 Spring,UGRD,UGRD,James,Marstiller,,INTD,1342,1,15,8,3,0,1,0,0,0,0,0,0,27
2024 - 2025,2025 Spring,UGRD,UGRD,Yasaman,Shahbazi,,INTD,1342,1,15,8,3,0,1,0,0,0,0,0,0,27
2024 - 2025,2025 Spring,UGRD,UGRD,Somang,Yang,,INTD,2343,1,12,6,2,0,0,0,0,0,0,0,0,20
2024 - 2025,2025 Spring,UGRD,UGRD,Somang,Yang,,INTD,2343,2,5,8,2,0,2,0,0,1,0,0,0,18
2024 - 2025,2025 Spring,UGRD,UGRD,Donna,Firouzbakht,,INTD,2552,1,8,10,2,0,0,0,0,0,0,0,0,20
2024 - 2025,2025 Spring,UGRD,UGRD,Olivia,Jeffries,,INTD,2552,2,5,8,5,0,0,0,0,1,0,0,0,19
2024 - 2025,2025 Spring,UGRD,UGRD,Somang,Yang,,INTD,3322,1,13,4,0,0,0,0,0,0,0,0,0,17
2024 - 2025,2025 Spring,UGRD,UGRD,Donna,Firouzbakht,,INTD,3357,1,9,5,1,0,0,0,0,0,0,0,0,15
2024 - 2025,2025 Spring,UGRD,UGRD,Arden,Stephenson,,INTD,3361,1,14,0,1,0,0,0,0,0,0,0,0,15
2024 - 2025,2025 Spring,UGRD,UGRD,Arden,Stephenson,,INTD,3554,1,9,6,1,0,0,0,0,0,0,0,0,16
2024 - 2025,2025 Spring,UGRD,UGRD,Olivia,Jeffries,,INTD,4344,1,9,12,0,0,0,0,0,0,0,0,0,21
2024 - 2025,2025 Spring,UGRD,UGRD,Barbara,Marini,Alex Gordon,INTD,4366,1,14,13,1,0,0,0,0,0,0,0,0,28
2024 - 2025,2025 Spring,UGRD,UGRD,Barbara,Marini,,INTD,4493,1,0,0,0,0,0,0,13,0,0,0,0,13
2024 - 2025,2025 Spring,UGRD,UGRD,Barbara,Marini,,INTD,4557,1,8,13,0,0,0,0,0,0,0,0,0,21
2024 - 2025,2025 Spring,UGRD,UGRD,Geoffrey,Campbell,,JOUR,2330,1,10,8,2,1,0,0,0,0,0,0,0,21
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Loper,,JOUR,2340,1,13,10,1,0,0,0,0,2,1,0,0,27
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Loper,,JOUR,2340,2,13,10,3,0,3,0,0,0,1,0,0,30
2024 - 2025,2025 Spring,UGRD,UGRD,Geoffrey,Campbell,,JOUR,2346,1,6,1,0,0,0,0,0,0,3,0,0,10
2024 - 2025,2025 Spring,UGRD,UGRD,Geoffrey,Campbell,,JOUR,3330,1,8,2,0,0,0,0,0,1,0,0,0,11
2024 - 2025,2025 Spring,UGRD,UGRD,Dustin,Harp,,JOUR,3345,1,3,4,1,1,0,0,0,1,1,0,0,11
2024 - 2025,2025 Spring,UGRD,UGRD,Dustin,Harp,,JOUR,4346,1,8,9,5,0,2,0,0,1,0,0,0,25
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Loper,,JOUR,4391,12,2,1,2,1,0,0,0,0,0,0,0,6
2024 - 2025,2025 Spring,UGRD,UGRD,Erika,Pribanic-Smith,,JOUR,4391,51,4,2,0,0,0,0,0,0,1,0,0,7
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Heddins,,KINE,1100,3,14,6,0,0,0,0,0,0,1,0,0,21
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Heddins,,KINE,1100,4,4,1,0,0,0,0,0,1,0,0,0,6
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Heddins,,KINE,1100,6,15,5,0,0,0,0,0,0,0,0,0,20
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Heddins,,KINE,1100,7,4,2,2,1,0,0,0,0,1,0,0,10
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Heddins,,KINE,1100,8,4,3,0,0,3,0,0,0,0,0,0,10
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Heddins,,KINE,1100,9,13,5,0,0,0,0,0,0,0,0,0,18
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Heddins,,KINE,1300,1,4,5,7,1,3,0,0,1,1,0,0,22
2024 - 2025,2025 Spring,UGRD,UGRD,Daniel,Trott,,KINE,1300,2,22,9,12,4,5,0,0,2,1,0,0,55
2024 - 2025,2025 Spring,UGRD,UGRD,Charles,White,,KINE,1315,1,19,3,1,3,1,0,0,0,0,0,0,27
2024 - 2025,2025 Spring,UGRD,UGRD,Larry,Nelson,,KINE,2301,1,13,0,1,0,0,0,0,0,0,0,0,14
2024 - 2025,2025 Spring,UGRD,UGRD,Alison,White,,KINE,2302,1,5,7,3,1,1,0,0,1,0,0,0,18
2024 - 2025,2025 Spring,UGRD,UGRD,Cynthia,Trowbridge,,KINE,2330,1,8,20,4,0,5,0,0,1,1,0,0,39
2024 - 2025,2025 Spring,UGRD,UGRD,Cynthia,Trowbridge,,KINE,2330,2,5,13,8,0,3,0,0,1,2,0,0,32
2024 - 2025,2025 Spring,UGRD,UGRD,Anita,Corbitt,,KINE,2350,1,62,8,2,3,0,0,0,0,0,0,0,75
2024 - 2025,2025 Spring,UGRD,UGRD,Anita,Corbitt,,KINE,2350,2,44,13,8,6,3,0,0,0,0,0,0,74
2024 - 2025,2025 Spring,UGRD,UGRD,Lindsi,Smith,,KINE,2350,3,75,22,14,5,3,0,0,0,3,0,0,122
2024 - 2025,2025 Spring,UGRD,UGRD,Rebecca,Garner,,KINE,2350,4,78,18,9,7,5,0,0,3,4,0,0,124
2024 - 2025,2025 Spring,UGRD,UGRD,Lindsi,Smith,,KINE,2350,500,46,5,3,1,3,0,0,0,1,0,0,59
2024 - 2025,2025 Spring,UGRD,UGRD,Lindsi,Smith,,KINE,2350,501,44,9,7,0,3,0,0,2,2,0,0,67
2024 - 2025,2025 Spring,UGRD,UGRD,Tyler,Garner,,KINE,3300,1,78,22,15,3,6,0,0,2,4,0,0,130
2024 - 2025,2025 Spring,UGRD,UGRD,Tyler,Garner,,KINE,3302,1,104,14,5,1,1,0,0,0,0,0,0,125
2024 - 2025,2025 Spring,UGRD,UGRD,Abu,Yilla,,KINE,3304,1,6,1,5,0,0,0,0,0,0,0,0,12
2024 - 2025,2025 Spring,UGRD,UGRD,Abu,Yilla,,KINE,3307,1,23,21,0,2,0,0,0,0,0,0,0,46
2024 - 2025,2025 Spring,UGRD,UGRD,Abu,Yilla,,KINE,3325,1,78,12,0,0,0,0,0,1,1,0,0,92
2024 - 2025,2025 Spring,UGRD,UGRD,Brandie,Green,Lakristie Davis,KINE,3350,1,61,23,4,0,1,0,0,0,0,0,0,89
2024 - 2025,2025 Spring,UGRD,UGRD,Ziyad,Ben Taleb,,KINE,3352,1,41,12,2,0,0,0,0,0,0,0,0,55
2024 - 2025,2025 Spring,UGRD,UGRD,Lisa,Sheppard-Goodlett,,KINE,3352,500,13,26,25,5,0,0,0,0,2,0,0,71
2024 - 2025,2025 Spring,UGRD,UGRD,Ann,Amuta-Jimenez,,KINE,3353,1,67,18,2,0,1,0,0,0,0,0,0,88
2024 - 2025,2025 Spring,UGRD,UGRD,Lisa,Sheppard-Goodlett,,KINE,3353,500,25,25,10,3,3,0,0,1,3,0,0,70
2024 - 2025,2025 Spring,UGRD,UGRD,Stephanie,Spohr,,KINE,3355,500,85,47,17,2,4,0,0,1,1,0,0,157
2024 - 2025,2025 Spring,UGRD,UGRD,Anita,Corbitt,,KINE,3358,1,83,11,2,0,0,0,0,0,0,0,0,96
2024 - 2025,2025 Spring,UGRD,UGRD,Brandie,Green,,KINE,3358,500,47,28,9,0,1,0,0,0,0,0,0,85
2024 - 2025,2025 Spring,UGRD,UGRD,Priscila,Tamplain,,KINE,3388,1,34,7,6,0,0,0,0,0,1,0,0,48
2024 - 2025,2025 Spring,UGRD,UGRD,Mark,Ricard,,KINE,3401,1,29,36,26,0,2,0,0,1,1,0,0,95
2024 - 2025,2025 Spring,UGRD,UGRD,Robert,Brothers,,KINE,3415,2,35,38,16,3,0,0,0,1,2,0,0,95
2024 - 2025,2025 Spring,UGRD,UGRD,Judy,Wilson,,KINE,4317,1,23,32,5,0,0,0,0,0,0,0,0,60
2024 - 2025,2025 Spring,UGRD,UGRD,Larry,Nelson,,KINE,4319,1,11,2,0,0,0,0,0,0,0,0,0,13
2024 - 2025,2025 Spring,UGRD,UGRD,Alison,White,,KINE,4321,1,2,1,4,0,0,0,0,0,0,0,0,7
2024 - 2025,2025 Spring,UGRD,UGRD,Shikha,Prashad,,KINE,4323,1,21,14,16,6,0,0,0,0,0,0,0,57
2024 - 2025,2025 Spring,UGRD,UGRD,Stephen,Newhart,,KINE,4329,1,5,22,7,0,0,0,0,0,1,0,0,35
2024 - 2025,2025 Spring,UGRD,UGRD,Stephen,Newhart,,KINE,4330,1,16,20,0,0,0,0,0,0,0,0,0,36
2024 - 2025,2025 Spring,UGRD,UGRD,Chueh-Lung,Hwang,,KINE,4331,1,15,11,6,0,0,0,0,0,0,0,0,32
2024 - 2025,2025 Spring,UGRD,UGRD,Anita,Corbitt,,KINE,4349,1,15,0,1,0,0,0,0,0,0,0,0,16
2024 - 2025,2025 Spring,UGRD,UGRD,Anita,Corbitt,,KINE,4349,500,15,2,0,0,0,0,0,0,0,0,0,17
2024 - 2025,2025 Spring,UGRD,UGRD,Laura,Phipps,,KINE,4351,1,48,17,4,2,0,0,0,0,0,0,0,71
2024 - 2025,2025 Spring,UGRD,UGRD,Tiffany,Kindratt,,KINE,4352,1,33,3,1,0,0,0,0,0,0,0,0,37
2024 - 2025,2025 Spring,UGRD,UGRD,Joy,Jackson,,KINE,4352,500,48,13,1,1,0,0,0,0,3,0,0,66
2024 - 2025,2025 Spring,UGRD,UGRD,Laura,Phipps,,KINE,4353,1,20,10,4,0,0,0,0,0,0,0,0,34
2024 - 2025,2025 Spring,UGRD,UGRD,Stephanie,Spohr,,KINE,4353,500,26,27,5,0,1,0,0,0,1,0,0,60
2024 - 2025,2025 Spring,UGRD,UGRD,Yue,Liao,,KINE,4354,1,51,7,0,1,0,0,0,0,0,0,0,59
2024 - 2025,2025 Spring,UGRD,UGRD,Alexis,Washington,Rebecca Garner,KINE,4354,500,22,2,2,0,0,0,0,0,0,0,0,26
2024 - 2025,2025 Spring,UGRD,UGRD,Rebecca,Garner,,KINE,4357,1,29,6,1,0,0,0,0,0,0,0,0,36
2024 - 2025,2025 Spring,UGRD,UGRD,Megan,Wesley,,KINE,4357,500,42,9,1,1,0,0,0,0,0,0,0,53
2024 - 2025,2025 Spring,UGRD,UGRD,Brandie,Green,Melissa Oden,KINE,4359,1,19,5,0,1,0,0,0,0,0,0,0,25
2024 - 2025,2025 Spring,UGRD,UGRD,Brandie,Green,Melissa Oden,KINE,4359,2,29,2,1,0,1,0,0,0,0,0,0,33
2024 - 2025,2025 Spring,UGRD,UGRD,Brandie,Green,,KINE,4359,500,24,4,2,1,0,0,0,0,0,0,0,31
2024 - 2025,2025 Spring,UGRD,UGRD,Ogan,Gurel,,KINE,4396,1,9,0,3,0,0,0,0,0,1,0,0,13
2024 - 2025,2025 Spring,UGRD,UGRD,Judy,Wilson,,KINE,4400,1,8,12,5,0,0,0,0,0,0,0,0,25
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Heddins,,KINE,4415,1,23,18,15,3,0,0,0,0,0,0,0,59
2024 - 2025,2025 Spring,UGRD,UGRD,Xiangli,Gu,,KINE,4420,1,23,3,0,0,0,0,0,0,0,0,0,26
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Heddins,,KINE,4490,1,49,0,0,0,0,0,0,0,0,0,0,49
2024 - 2025,2025 Spring,UGRD,UGRD,Brad,Heddins,,KINE,4491,1,22,0,1,0,0,0,0,0,0,0,0,23
2024 - 2025,2025 Spring,UGRD,GRAD,Erin,Carlson,,KINE,5387,1,16,1,1,0,0,0,0,0,0,0,0,18
2024 - 2025,2025 Spring,UGRD,UGRD,Hyuna,Choi,,KORE,1441,2,7,5,1,1,1,0,0,1,3,0,0,19
2024 - 2025,2025 Spring,UGRD,UGRD,Hyuna,Choi,,KORE,1441,3,8,4,4,0,0,0,0,0,2,0,0,18
2024 - 2025,2025 Spring,UGRD,UGRD,Hyuna,Choi,,KORE,1442,1,6,5,2,1,0,0,0,0,2,0,0,16
2024 - 2025,2025 Spring,UGRD,UGRD,Yeon Mi,Choi,,KORE,1442,2,4,6,1,0,0,0,0,0,0,0,0,11
2024 - 2025,2025 Spring,UGRD,UGRD,Sok Ju,Kim,,KORE,2310,1,12,8,2,0,0,0,0,0,2,0,0,24
2024 - 2025,2025 Spring,UGRD,UGRD,Hyuna,Choi,,KORE,2313,1,2,4,2,0,0,0,0,0,0,0,0,8
2024 - 2025,2025 Spring,UGRD,UGRD,Yeon Mi,Choi,,KORE,2314,1,6,6,4,0,0,0,0,0,0,0,0,16
2024 - 2025,2025 Spring,UGRD,UGRD,Yeon Mi,Choi,,KORE,2314,2,4,2,7,1,0,0,0,0,0,0,0,14
